subject,vowel,f0,f1,f2,f3
subj18,EH,248.612625037028,797.643384660993,2132.24302455357,2686.48821149554
subj18,EH,262.642588518795,799.632161458333,2131.27316623264,2722.5856391059
subj18,EH,265.332512476888,813.912471995634,2137.15172621783,2656.30296415441
subj18,EH,266.532432947262,814.388698577881,2137.73001098633,2607.5304107666
subj18,EH,270.37467935626,836.726033528646,2201.10144042969,2670.15201822917
subj18,EH,287.766674373151,818.586340332031,2202.88917643229,2845.99666341146
subj18,IH,232.947998536939,570.529109700521,2304.47937825521,2914.91246744792
subj18,IH,249.650630851082,577.796377328726,2361.88947941707,2927.36654897837
subj18,IH,252.061152240471,590.388750348772,2324.64425223214,2816.48951939174
subj18,IH,252.291545023438,572.442932128906,2353.3691628196,2881.97452059659
subj18,IH,252.655434268688,533.560372924805,2435.49538574219,3022.01591796875
subj18,IH,259.016532681142,625.099715169271,2446.84210611979,3048.01220703125
subj18,IH,267.673206877336,566.586649576823,2425.68269856771,2952.55921766493
subj18,IH,279.276995428393,607.643664550781,2460.21301269531,2935.04196777344
subj18,IH,281.310707839647,601.143549601237,2313.2129313151,2994.83634440104
subj18,IH,285.188400149647,636.211818150112,2366.4780796596,2906.21990094866
subj18,OO,233.286858993075,512.524705366655,1974.12617631392,2798.1952903054
subj18,OO,237.589799946796,518.499416097005,1430.33706054687,2829.5029296875
subj18,OO,253.210902516765,539.489707946777,1157.95026855469,2859.97587890625
subj18,OO,254.197652016586,670.183074951172,1718.29105377197,2821.0152130127
subj18,OO,257.612241270051,573.503936767578,1842.83618164062,2663.4520111084
subj18,OO,257.76340178337,504.496205647786,1051.30964491102,2831.63524034288
subj18,OO,258.54901689327,561.333545684814,1272.08336639404,2785.76864624023
subj18,OO,272.056025011424,581.704943847656,1169.50313110352,2836.40949707031
subj18,OO,278.194377992381,592.765861109683,1240.76899157072,2874.61023591694
subj18,OO,294.877512648612,582.80645098005,1284.88952636719,2766.53050013951
subj18,UH,220.916362696972,861.344797770182,1687.30018107096,2818.8965250651
subj18,UH,233.571638101605,865.974742542614,1628.98194469105,2836.7118918679
subj18,UH,242.87223237376,812.632774353027,1701.92904663086,2783.02548217773
subj18,UH,244.549620604884,845.222301136364,1717.95123845881,2623.54352361506
subj18,UH,245.952954803497,925.253487723214,1619.92471749442,2835.83858816964
subj18,UH,253.209126874494,788.599802652995,1732.14101155599,2760.08919270833
subj18,UH,262.530913808212,830.208251953125,1820.82965087891,2727.80804443359
subj18,UH,264.633473705766,949.70792388916,1596.5940246582,2717.91390991211
subj18,UH,276.32318399554,936.021676199777,1709.47258649554,2572.69273158482
subj18,UH,279.2837466536,853.228931773793,1765.91983309659,2764.67655806108
subj19,AE,86.4354228685855,1006.52154071514,1845.99405611478,2605.5839468149
subj19,AE,183.266876743887,991.108645790502,1710.8871170847,2902.43038137336
subj19,AE,188.899248000405,968.744778719815,1943.34684614702,2735.46353426847
subj19,AE,188.960485662015,1001.57044813368,1802.6444905599,2653.64881727431
subj19,AE,189.904776050009,948.855560302734,1783.88970947266,2692.70185198103
subj19,AE,190.523368923822,985.336684283088,1768.57031968061,2716.7443560432
subj19,AE,190.812412639956,1033.5943552653,1813.8232421875,2747.10813395182
subj19,AE,190.993010359228,893.629685621995,1953.99635667067,2716.99509840745
subj19,AE,194.333061904176,979.956400553385,1663.08203125,2581.47978515625
subj19,AE,210.607806396692,990.67578125,1760.9833577474,2627.51926676432
subj19,AH,178.382623934699,846.450238037109,1187.57839355469,2968.93967285156
subj19,AH,180.625850770928,763.044204711914,1134.38648986816,2843.21658325195
subj19,AH,183.417805487413,757.708306884766,1100.3560546875,2842.99262695313
subj19,AH,188.301607531009,918.442682439631,1292.92398348722,2924.44120649858
subj19,AH,188.436094108279,867.352294921875,1076.45241292318,2875.41564941406
subj19,AH,193.387022956982,768.807198660714,1122.20060511998,3007.61757114955
subj19,AH,193.953578896089,883.048894246419,1189.99229939779,2808.39060465495
subj19,AH,195.230840650924,951.966890222886,1327.88460765165,2759.74949735754
subj19,AH,195.482805379454,814.058461507161,1143.11786905924,2890.80891927083
subj19,AH,208.340714387102,897.660325270433,1153.91241924579,3074.1255070613
subj19,EE,191.072541031697,316.797925313314,2421.69726053874,3033.42077636719
subj19,EE,191.357242749206,337.092913309733,2644.01509602865,3298.94065348307
subj19,EE,194.791655874195,345.610827636719,2728.7134765625,3067.4859375
subj19,EE,196.988300000304,330.841192072088,2728.4999778054,3311.29250266335
subj19,EE,199.664703277896,314.831415812174,2107.31778462728,3016.19995117188
subj19,EE,202.322312771962,337.065354780717,1825.31873945756,2865.5234375
subj19,EE,202.36532854647,358.600610906428,2692.06627308239,3069.06558504972
subj19,EE,205.993568329753,349.35635141226,2796.82759915865,3157.76716496394
subj19,EE,206.670772641526,291.1796875,2656.93375651042,2870.61372884115
subj19,EE,220.043047919258,325.372242518834,2394.14352852958,2903.20188685826
subj19,EH,175.951098220378,810.042392306858,2100.60847981771,2727.13680013021
subj19,EH,186.441391442722,829.94556427002,1873.16275024414,2771.9446105957
subj19,EH,194.509610182258,726.707806396484,1940.5330078125,2840.415625
subj19,EH,195.040770480854,905.944641113281,1998.81123860677,2730.09208170573
subj19,EH,197.730550659327,914.349600655692,2214.23306710379,2880.61791992188
subj19,EH,197.828121364677,840.238515218099,2091.36065673828,2826.97583007812
subj19,EH,198.565186930855,794.087020874023,1727.92233276367,2352.75393676758
subj19,EH,212.253993955967,717.933502197266,1791.41766357422,2492.63623046875
subj19,EH,212.436338014324,815.820643833705,1883.80559430804,2249.12854003906
subj19,IH,189.621042454255,496.980981445313,2232.19350585937,2912.6189453125
subj19,IH,192.921145785584,422.753021240234,2380.41030883789,2875.87728881836
subj19,IH,194.322150805097,480.936248779297,2375.92740885417,3045.20052083333
subj19,IH,198.454520307563,416.539297921317,2256.62318638393,2810.7071358817
subj19,IH,199.096483438744,398.58525390625,2369.00234375,2960.88081054688
subj19,IH,200.227399340217,433.981039864676,2191.56344168527,2907.74923270089
subj19,IH,201.175403886866,492.127437046596,2270.06305803571,2962.96100725446
subj19,IH,202.259511224574,431.744384765625,2197.46166992188,2339.37064615885
subj19,IH,206.646708304673,430.942916870117,2238.41195678711,2800.63555908203
subj19,IH,232.948735409218,477.592748006185,2165.775390625,2791.84444173177
subj19,OO,104.673351875312,374.891138712565,1260.41016642253,2505.35133870443
subj19,OO,198.09344375008,369.432226007635,1291.31281072443,2607.62857333097
subj19,OO,200.172179491829,376.968608856201,1337.7993927002,2478.24917602539
subj19,OO,206.931721855906,339.408407592773,1199.5341796875,2629.37360839844
subj19,OO,208.682005785974,367.21235148112,1202.8825378418,2626.37813313802
subj19,OO,211.623757721266,390.034983317057,1316.25115288628,2508.52218967014
subj19,OO,211.842492391866,349.999386874112,1339.29228071733,2560.20634321733
subj19,OO,211.890984075268,322.251932779948,1046.87638346354,2467.86446126302
subj19,OO,212.233380017434,350.182373046875,1240.40084561435,2769.5058371804
subj19,OO,219.396777309107,384.41958063299,1273.85867587003,2588.41918945312
subj19,UH,179.088399939636,725.510650634766,1438.00728352865,2806.60734049479
subj19,UH,187.381787859606,749.146630859375,1465.58103027344,2788.29169921875
subj19,UH,187.998564081404,670.648010253906,1374.08776855469,2931.76407877604
subj19,UH,190.654646490629,792.663391113281,1505.96829223633,2917.04095458984
subj19,UH,194.286425537954,750.105010986328,1454.90173339844,2833.58911132812
subj19,UH,196.196618432241,686.183715820312,1281.47285970052,2912.57967122396
subj19,UH,199.379200336776,804.877893066406,1596.52707519531,2843.14282226562
subj19,UH,203.767225994324,656.690159388951,1559.84842354911,2739.67082868304
subj19,UH,204.721798135667,783.636779785156,1641.58388671875,2849.82944335938
subj19,UH,211.244932669682,628.916540527344,1315.00688476563,2841.55900878906
subj20,AE,123.121213069186,768.998891194661,1592.70576307509,2585.95370822483
subj20,AE,123.360349211443,722.704582663143,1427.50667078355,2316.17015165441
subj20,AE,125.82828634479,723.406290690104,1480.94596354167,2411.66623942057
subj20,AE,129.548326580968,767.875016276042,1553.09703776042,2442.46790364583
subj20,AE,130.831751043254,721.060110238882,1635.0632418119,2496.80491286058
subj20,AE,135.22970390383,769.237386067708,1389.02609049479,2273.45872395833
subj20,AE,135.700013024034,759.471651944247,1341.47095836293,2385.34559215199
subj20,AE,137.739598192402,781.785892740885,1575.01237792969,2663.69718424479
subj20,AE,138.636772947087,776.111374798943,1616.22832174862,2544.94345990349
subj20,AE,147.355836216623,743.165743741122,1563.87642045455,2368.04132634943
subj20,AH,112.135791830785,728.353283691406,1165.31770935059,2478.30974121094
subj20,AH,121.119893007695,747.67460493608,1101.95110529119,2479.38247958097
subj20,AH,128.301328962901,824.887576454564,1256.9732473273,2457.35386256168
subj20,AH,129.333886868549,805.207021859976,1077.46665602464,2472.75424429087
subj20,AH,131.993356044999,772.694667271205,1138.02045549665,2546.21958705357
subj20,AH,132.075154049774,768.13516031901,1194.2743733724,2483.50076497396
subj20,AH,132.813480753233,757.277501424154,1175.06493123372,2446.39581298828
subj20,AH,137.038775702431,778.003649902344,1293.8672281901,2446.10120442708
subj20,AH,140.108100980906,763.566870117187,1195.20309244792,2412.79085286458
subj20,AH,145.962858376431,775.088691262638,1264.96486529182,2467.06234202665
subj20,EE,146.022284700326,278.049209594727,2150.36164202009,2894.01147460938
subj20,EE,146.726518323805,303.104666815864,2188.38125271267,2914.39127604167
subj20,EE,146.907702081498,291.263065592448,2202.51256510417,2871.62825520833
subj20,EE,147.480691583358,294.699001057943,2182.95551757813,2923.1666015625
subj20,EE,154.697442920396,302.347045898438,2255.24877929688,3009.77309945913
subj20,EE,155.069487742713,292.517379760742,2228.87845458984,2868.6458984375
subj20,EE,155.538874162865,298.745293753488,2202.54173060826,2895.95971679688
subj20,EE,157.605103709512,303.929379549893,2223.13922674006,2909.02896395597
subj20,EE,160.256109101172,298.543142318726,2254.56088256836,2961.56213378906
subj20,EE,163.866256266804,304.354214138455,2272.92016601562,2854.23288302951
subj20,EH,125.457973634113,675.837938096788,1632.56913248698,2377.59969075521
subj20,EH,127.519364267243,635.450831095378,1645.4943745931,2371.0082804362
subj20,EH,128.163317770271,626.793748643663,1542.16333007812,2174.07638888889
subj20,EH,131.026892444397,637.929486955915,1650.11056082589,2245.39400809152
subj20,EH,131.611348262952,661.356500244141,1614.07346191406,2229.92395019531
subj20,EH,132.748487608812,593.707267252604,1649.3771484375,2159.79365234375
subj20,EH,133.97047881823,555.309627956814,1482.50031195747,2099.17287868924
subj20,EH,138.019834677061,616.128038194444,1682.25880262587,2185.5849202474
subj20,EH,145.346975891892,607.080799775965,1635.25180233226,2366.06739717371
subj20,EH,148.477197770659,633.284652709961,1647.16473388672,2264.6618347168
subj20,IH,122.818798027283,449.927749633789,1741.19424438477,2413.08850097656
subj20,IH,128.625777688555,462.932621882512,1767.12498121995,2521.09018179087
subj20,IH,136.478145300151,438.46961757115,1840.18387276786,2654.21097237723
subj20,IH,136.810813176494,476.364620632595,1722.60820855035,2607.75561523438
subj20,IH,141.330501257964,432.992791748047,1687.12779541016,2576.14802246094
subj20,IH,146.786252142336,436.840501573351,1693.7841389974,2688.00075954861
subj20,IH,151.111771208158,459.610223388672,1776.54077148438,2624.88974609375
subj20,IH,151.582685335047,474.772208473899,1776.33769087358,2696.00130948153
subj20,IH,165.513503588459,476.650928497314,1711.16465759277,2540.48495483398
subj20,IH,173.02846207226,472.609659830729,1820.00518798828,2508.43196614583
subj20,OO,140.743691898115,317.913642434513,1195.69290340648,2050.5091121898
subj20,OO,144.752785615333,300.424338600852,1234.26353870739,2134.86687677557
subj20,OO,145.262219630336,296.874281819661,1150.04757486979,2096.49716796875
subj20,OO,147.594986596867,318.239560640775,1392.72727614183,2092.26354041466
subj20,OO,151.203090542167,291.945920504057,1066.22452486478,2117.81434044471
subj20,OO,151.284008383765,282.690914154053,887.883026123047,2077.17657470703
subj20,OO,159.82706636245,306.752828598022,1041.30363082886,1996.78477478027
subj20,OO,163.179873881318,306.007238214666,909.578563343395,2020.92955433239
subj20,OO,163.488074364211,300.750661849976,1197.17994308472,2044.10799407959
subj20,OO,163.883141110598,309.46393258231,1069.64188929967,2065.45075334821
subj20,UH,123.384802831488,577.304691314697,1414.43656921387,2427.99328613281
subj20,UH,128.995689469706,653.728523254395,1257.06086730957,2541.47375488281
subj20,UH,137.093486858105,602.252368164063,1259.68282470703,2364.80122070313
subj20,UH,137.433202512028,624.298146565755,1277.18282063802,2548.54252115885
subj20,UH,139.702522601184,649.548807779948,1320.1206258138,2691.87902832031
subj20,UH,139.759320364107,644.615991210938,1289.66740722656,2593.49780273438
subj20,UH,140.587548273277,636.405988420759,1294.29846191406,2572.90262276786
subj20,UH,142.082828690519,626.888023376465,1223.66775512695,2528.70849609375
subj20,UH,145.076252047893,616.186340332031,1264.69403076172,2503.44879150391
subj20,UH,155.694601700493,679.542768205915,1335.86467633929,2425.46139090402
subj21,AE,240.671306462572,1036.63548727597,1663.37115837546,2678.6960736443
subj21,AE,252.216605835777,1052.46384840745,1718.64358285757,2576.7988656851
subj21,AE,257.027977734907,1011.14617047991,1708.78661237444,2770.01510184152
subj21,AE,261.046260252886,1035.52486746652,1677.9535609654,2903.1608421689
subj21,AE,261.074873865956,1041.61113562951,1724.92172475962,2741.9214054988
subj21,AE,267.774843309262,1058.20101165771,1748.63652801514,2997.61334228516
subj21,AE,270.80025483324,1060.01969640395,1751.56690889246,2428.96662454044
subj21,AE,272.887276185316,1082.18795166016,1778.72391357422,2852.23234863281
subj21,AE,274.117250238539,1042.94264783357,1726.70720471834,2893.84122507196
subj21,AE,275.555907865916,1089.1752243042,1561.21228027344,2812.68525695801
subj21,AH,217.858858478581,981.533610026042,1300.85400390625,2837.64543999566
subj21,AH,252.745378734509,935.464200106534,1266.31238902699,2893.36208274148
subj21,AH,255.952860758157,940.288417271205,1300.46909005301,2657.86326381138
subj21,AH,256.692829565183,921.802282714844,1286.58072916667,2731.25027669271
subj21,AH,258.431580205159,682.209081313189,1230.92164522059,2430.48348460478
subj21,AH,258.848007333974,987.747039794922,1313.60785675049,2897.37007141113
subj21,AH,261.681095223109,963.98417524858,1249.21943803267,2739.66874556108
subj21,AH,269.447286258806,987.565986633301,1161.84001922607,2396.3646697998
subj21,AH,276.052033299396,988.819828033447,1307.01062011719,2890.93789672852
subj21,AH,286.690000794187,957.243896484375,1313.12821451823,2633.25999348958
subj21,EE,269.386197674958,291.076433817546,2684.78348795573,3601.89680989583
subj21,EE,271.44615646594,340.300692471591,2711.90578391335,3292.6894975142
subj21,EE,271.772897932658,307.799824015299,1712.14210205078,2959.18924153646
subj21,EE,274.749852034099,295.476981608073,1772.60166015625,2790.28177083333
subj21,EE,275.955518230342,352.71435546875,2241.48091125488,3160.00547281901
subj21,EE,277.256266845032,310.51538624483,1751.44660500919,2694.98658662684
subj21,EE,280.39066527599,297.853353500366,2186.53330993652,2882.94110107422
subj21,EE,282.555652270945,308.528932698568,1885.21015625,2656.20818684896
subj21,EE,283.832489618722,322.528951009115,1869.2551188151,2813.23575846354
subj21,EE,288.602586968955,315.475693646599,2402.89833697151,2964.68626493566
subj21,EH,266.47656596034,860.922210693359,1847.44278564453,2491.00390625
subj21,EH,267.373667423495,863.032257080078,1817.88919067383,2342.64752197266
subj21,EH,268.322474832904,893.258675711496,1867.42396763393,2385.96770368304
subj21,EH,269.864997592033,774.224609375,1904.70629882812,2504.56951904297
subj21,EH,270.374387792369,882.408272879464,1859.93851143973,2111.58724539621
subj21,EH,274.318253250126,859.173810173484,2070.88702033548,2681.04466337316
subj21,EH,274.757015927888,837.126663208008,1916.14036560059,2893.71060180664
subj21,EH,275.641943141851,827.146423339844,1819.61408996582,2348.47305297852
subj21,EH,293.997442047517,775.485270182292,1750.67852783203,2338.73742675781
subj21,EH,299.585118816383,871.422873757102,1716.07941228693,2271.12619850852
subj21,IH,272.691779086184,599.546820068359,2127.93404541016,2870.04929199219
subj21,IH,275.157997217419,638.239693777902,2124.22652762277,3042.6756766183
subj21,IH,276.819978344989,580.435465494792,2113.63709852431,2780.89279513889
subj21,IH,289.57422305988,628.177465820312,2225.05366210938,2890.82646484375
subj21,IH,290.119832166566,593.20491027832,2038.60096740723,2753.52621459961
subj21,IH,291.10051677398,598.460077459162,1993.5820756392,2829.71122602983
subj21,IH,292.401009253544,585.702156066895,2114.92680358887,2948.54010009766
subj21,IH,294.960591867721,586.08427734375,2234.68361816406,2784.51457519531
subj21,IH,307.327287172451,553.136137390137,1907.10583496094,2866.31828613281
subj21,IH,308.836757419498,610.706225585938,2012.08325195312,2553.54777832031
subj21,OO,269.119656470446,322.977010726929,1102.11360931396,2293.63725280762
subj21,OO,274.369793062369,305.814126150949,1155.11502511161,2242.55841936384
subj21,OO,277.24081656462,309.854415893555,1096.7319132487,2306.88275146484
subj21,OO,280.80931235727,382.569803873698,1135.27746582031,2403.51643880208
subj21,OO,284.287121164945,320.885209147135,1096.9257405599,2334.21653645833
subj21,OO,285.524293145733,312.297720772879,1124.28220912388,2513.87766810826
subj21,OO,286.854917652657,312.576679902918,1118.22555721507,2268.4736328125
subj21,OO,287.160072068547,304.616455078125,1179.31696573893,2290.37727864583
subj21,OO,294.313527896814,319.315371195475,1159.84308878581,2521.11000569661
subj21,OO,298.101521547767,319.503971099854,970.278579711914,2288.10185241699
subj21,UH,146.338758480858,807.101536342076,1455.80632672991,2856.67888532366
subj21,UH,265.346543539432,865.200210571289,1474.74633789062,2922.84414672852
subj21,UH,266.23244500094,835.565893554687,1425.133203125,2590.55571289062
subj21,UH,269.378544495894,778.657507324219,1432.3443359375,2719.1333984375
subj21,UH,273.509323331954,825.47685546875,1402.74040527344,2651.05134277344
subj21,UH,278.627346666975,740.296639578683,1431.4288155692,2546.00512695312
subj21,UH,279.322669510394,821.259012858073,1499.37386067708,2674.74799262153
subj21,UH,280.368493770343,807.200345126065,1413.84513716264,2839.64524147727
subj21,UH,282.359497324107,797.406433105469,1403.7588936942,2625.67306082589
subj21,UH,340.771425389718,789.346862792969,1404.35614013672,2688.72052001953
subj22,AE,194.554929268557,1100.6386162253,1795.25563318589,2874.07568359375
subj22,AE,199.255826048993,1102.67692509404,1723.21818033854,2783.32740162037
subj22,AE,201.273179730893,1106.58463867187,1809.16865722656,2718.87063476562
subj22,AE,207.331253645413,1145.67904755563,1762.4150094697,2892.72202000473
subj22,AE,211.949461955955,1106.50990874192,1807.81741227775,2786.64041453394
subj22,AE,212.086790771748,1094.73491023137,1827.38681734525,2884.48496657151
subj22,AE,215.139992533828,1114.39162503756,1791.91084172175,2748.1089054988
subj22,AE,218.011195822382,1113.69486647386,1774.60941725511,2747.4591815655
subj22,AE,221.329862601123,1130.43645770733,1799.88701453576,2809.86638934796
subj22,AE,235.860195702722,1092.78060709635,1856.32084554036,2818.8124593099
subj22,AH,188.279011486081,1003.01275912198,1516.31586803089,2956.48627263849
subj22,AH,206.066772367884,1027.82089451381,1579.08758544922,3083.29618617467
subj22,AH,206.14529892506,1017.09388296945,1506.43389020647,3116.68578229632
subj22,AH,213.004707289249,1030.49055085359,1464.58682816117,3147.83737521701
subj22,AH,213.998876689256,1037.48224246863,1509.22052556818,3175.94867868134
subj22,AH,214.82174958061,1024.46782707446,1423.86987304688,3056.06875887784
subj22,AH,215.124566858235,1026.04412009499,1492.98590642756,3080.10248357599
subj22,AH,218.123168969988,1033.02415248326,1350.87962995257,3210.65944126674
subj22,AH,222.677241160326,1035.28876126197,1586.15403304561,3079.31023973034
subj22,AH,228.32546942143,1025.50946044922,1550.84719412667,3093.23488943917
subj22,EE,222.502098965725,431.094879150391,2896.3892364502,3199.18056488037
subj22,EE,230.853521940367,428.201002197266,2997.1916015625,3325.750390625
subj22,EE,232.302892757902,431.025083996001,2947.38638160342,3309.95310174851
subj22,EE,232.367447628547,427.394040425618,3049.71725463867,3365.1147257487
subj22,EE,238.602515982464,438.202045787464,2867.44685502486,3279.08461692116
subj22,EE,238.93121692718,383.967483520508,2953.40464274089,3320.5248819987
subj22,EE,241.681096557075,410.356961337003,3035.81040261009,3343.35427024148
subj22,EE,245.349869946077,412.607724946121,2863.64641702586,3234.19481580011
subj22,EE,249.115368113793,417.679161919488,2945.5270046658,3392.19462754991
subj22,EE,280.979904420608,419.037515740646,2812.18484015214,3319.36730314556
subj22,EH,200.330019043218,948.748197856702,2064.86931409334,2880.22942793997
subj22,EH,203.995972124484,965.646572536892,1912.62703450521,2936.27045355903
subj22,EH,206.055385600266,910.912333170573,2015.72813313802,2812.99500325521
subj22,EH,217.568978578894,916.946460723877,1958.08724975586,2614.6916809082
subj22,EH,225.171739952169,938.731384277344,2009.5212890625,2863.17001953125
subj22,EH,225.582563637688,914.162418619792,2102.04819335938,2822.80216471354
subj22,EH,227.765484307766,937.516662597656,1993.03930664062,2832.31099759615
subj22,EH,227.86957942803,961.663113064236,2003.70441351997,2772.8620062934
subj22,EH,228.166933761032,966.133889590993,2099.80276309743,2758.38330078125
subj22,EH,230.184529321205,963.800859723772,1968.70589773996,2783.37683105469
subj22,IH,202.588489135804,579.164435135691,2447.66190378289,2725.02374588816
subj22,IH,219.071385379371,635.103562298943,2333.50975126379,2637.39715935202
subj22,IH,219.71921524349,653.897589111328,2412.94539794922,2895.91895751953
subj22,IH,220.37792815342,651.664758300781,2410.51279296875,3054.15776367187
subj22,IH,221.000133149815,658.40769361413,2430.64900008492,3045.32930324389
subj22,IH,229.767323259163,617.253703613281,2364.1615234375,2927.3190625
subj22,IH,233.459824515462,675.683780670166,2357.54508972168,2904.36943054199
subj22,IH,242.66901020967,683.409926641555,2111.29106794085,2659.98439825149
subj22,IH,258.345382986332,681.998469034831,2338.68544514974,2901.00136311849
subj22,IH,260.874175317902,728.553642578125,2259.38774902344,2965.38270507813
subj22,OO,223.606159377097,446.587317425272,1783.92960258152,2792.06121560802
subj22,OO,236.589205365814,454.389898300171,1564.50296020508,2793.30171203613
subj22,OO,238.829344211354,467.238311767578,1659.07518920898,2789.54267578125
subj22,OO,239.414624455988,459.988177490234,1595.52955932617,2774.59091796875
subj22,OO,239.960589103082,470.69878133138,1623.6658460829,2697.35503472222
subj22,OO,244.211372208403,462.102638576342,1504.91441278872,2759.71090565557
subj22,OO,246.836203886063,455.424203491211,1521.26928710938,2847.90437011719
subj22,OO,252.817149771115,477.967645645142,1621.0895614624,2723.73025512695
subj22,OO,269.909073487964,431.277894519624,1463.96147228423,2819.11675734747
subj22,OO,274.822310129874,434.858937072754,1561.90126342773,2759.28979492188
subj22,UH,183.719222773833,872.193341936384,1676.40574428013,3030.63724190848
subj22,UH,207.056603025637,867.341236943784,1725.13503630265,2991.44586447011
subj22,UH,207.104118426649,981.4119140625,1578.02786865234,3032.09074707031
subj22,UH,210.828380833833,932.338123994715,1568.53916302849,3021.37973920037
subj22,UH,211.21199347881,867.900163922991,1736.66552734375,2846.45650809152
subj22,UH,216.864949268748,940.102940877279,1684.40502421061,2959.41674804688
subj22,UH,217.983029969665,939.092315673828,1595.21388244629,2965.74078369141
subj22,UH,219.326077552845,858.925190318714,1894.23661665483,3004.78037331321
subj22,UH,224.951028962284,921.003286508413,1609.18932166466,3078.96377328726
subj22,UH,228.84820791977,923.735424804687,1648.09215087891,3123.97661132812
subj23,AE,183.043022674757,1144.00770205543,1684.08596075149,2419.40126836868
subj23,AE,184.911526018542,1084.86943817139,1965.82479095459,2957.17498779297
subj23,AE,196.044182816913,1084.1996495864,1763.02531881893,2228.79445513557
subj23,AE,196.881924192153,1073.20326741536,2011.77435302734,2866.43320719401
subj23,AE,202.665961852074,1066.6064077524,1990.93255145733,2470.16279484675
subj23,AE,204.528037855065,1135.66765561311,1886.99851923404,2817.81687330163
subj23,AE,205.109226386933,1104.20069715712,1941.19977484809,3123.89263237847
subj23,AE,208.00148359029,1127.31502685547,1945.62015991211,2664.00173339844
subj23,AE,212.417905298305,1066.26758975074,1752.79645066034,2569.89924548921
subj23,AE,225.316568268891,1102.4708366394,1299.2592010498,2268.6487121582
subj23,AH,181.420550283781,1010.45141983032,1443.58766555786,2482.20811462402
subj23,AH,194.05427601323,1011.94660256126,1429.39692271839,2836.1279296875
subj23,AH,201.58771004896,1077.95087633635,1476.02938039679,2607.29971474095
subj23,AH,201.827672064989,967.410451253255,1396.78539530436,3100.1772664388
subj23,AH,203.243867672819,1061.3145980835,1492.4428024292,2864.67984008789
subj23,AH,203.651956159028,1073.5263125771,1380.07985325863,2981.11583830181
subj23,AH,204.410041909982,958.609858586238,1349.90532038762,2886.06428410457
subj23,AH,206.57843979162,939.532801577919,1345.52129805715,2770.08533357319
subj23,AH,210.242999531071,1044.07340494792,1455.09756469727,3173.09173583984
subj23,AH,229.410285730284,1029.74935302734,1431.31285807292,2735.72846679688
subj23,EE,198.029016259192,378.583002726237,2979.42067464193,3701.02471923828
subj23,EE,201.270151937672,372.378293355306,3074.96435546875,3719.54457600911
subj23,EE,202.464084111211,374.222317344264,3017.30842670641,3668.46535773026
subj23,EE,207.022109833345,375.930074838492,3072.32369290865,3706.11912184495
subj23,EE,211.440534928242,371.518877814798,2986.70028147978,3678.46544692096
subj23,EE,214.678382466827,395.576019287109,3121.56781475361,3673.1035531851
subj23,EE,215.23724799654,374.002795410156,2922.71411132812,3651.96918945313
subj23,EE,218.278422102008,385.055885716488,3033.68255293997,3683.07641601562
subj23,EE,222.386793591505,359.425145075871,3080.83877328726,3757.58948692909
subj23,EE,241.29859812001,339.322538375854,2838.37512969971,3691.6941986084
subj23,EH,191.744338698158,884.803051757812,2233.39539388021,2873.29165039062
subj23,EH,191.99349083697,840.818492542614,2162.63150301847,2888.51247336648
subj23,EH,193.533534695002,850.520263671875,1931.51170131138,2305.49863978795
subj23,EH,197.174682365415,812.176983173077,2148.82124211238,2567.5356633113
subj23,EH,201.530850610677,839.804038307884,1532.85069136186,2342.20257013494
subj23,EH,202.777843357152,926.97919810902,2229.06358753551,3208.49094460227
subj23,EH,203.651167198936,695.514733886719,1483.85931396484,2629.8044921875
subj23,EH,204.080804837154,903.959254673549,2183.09015764509,2966.02715192522
subj23,EH,207.778339483214,901.671309407552,2168.06570638021,2953.76474609375
subj23,EH,215.803948141422,855.170954386393,2321.50107828776,3208.5053914388
subj23,IH,195.124705037922,572.791882324219,2223.67473144531,2637.41762695312
subj23,IH,196.738240752746,560.057592773437,1857.97836914063,2580.2083984375
subj23,IH,198.565443645255,606.293365478516,2109.36463928223,2431.12435913086
subj23,IH,203.327064066104,578.626810709635,2115.79974365234,2535.21185302734
subj23,IH,209.349959763854,583.006236683239,1745.72392134233,2485.39078036222
subj23,IH,209.531388910261,570.325408935547,2205.67175292969,2858.19723510742
subj23,IH,211.432555797163,617.142687988281,1917.33046875,2473.38452148438
subj23,IH,211.978649265743,606.002529568142,1513.08201768663,2516.93782552083
subj23,IH,214.232243208188,564.514386858259,1899.99380929129,2552.10811941964
subj23,IH,227.465089451424,560.624877929688,2023.16272735596,2706.66641235352
subj23,OO,210.184271473457,385.230047225952,1085.0982208252,3171.01313781738
subj23,OO,211.541047256675,396.64935537485,1126.80820875901,3191.03278996394
subj23,OO,214.585423545086,388.383050918579,1119.57339477539,3261.67381286621
subj23,OO,214.696865955961,402.934739332933,1143.84810697115,3238.6631234976
subj23,OO,215.372300730685,397.735284423828,1104.423046875,3250.84357910156
subj23,OO,215.625513147548,404.068157489483,1146.31092247596,3218.76658278245
subj23,OO,222.775362659728,408.884746844952,1237.16764009916,3209.55784254808
subj23,OO,223.483506025204,404.531984769381,1283.07700758714,3210.92595027043
subj23,OO,224.989820151744,417.606421576606,1141.99404568142,3116.67952473958
subj23,OO,249.915124998174,374.292293294271,1158.79032389323,3287.6857421875
subj23,UH,183.019535756955,894.782751464844,1751.68435058594,2944.74594726563
subj23,UH,194.903475341872,913.553619384766,1715.67193603516,2810.93446858724
